Date,lh_net_buy_ratio,big_order_slope,shareholder_growth,turnover_percentile,seal_ratio,seal_time,volume_ratio,yang_line_ratio,consecutive_boards,next_day_premium,concept_limit_up_ratio,market_limit_up_count,floating_chips,price_deviation,cci_divergence,macd_divergence,monster_probability,monster_score
2024-02-12,-1.5188629264413733,0.18945910432570465,-1.654477320970923,0.18918893964902878,-1.552726702141985,0.9916766013138639,0.07376968412345848,-0.32540859531616706,0,0,1.120250191512319,-0.00655177685475483,-0.9808547218298903,-0.619619495381536,0,-0.28693063724068335,0.9869673526460404,98.69673526460404
2024-02-13,-0.5609014240732706,0.24437092921480058,0.7160820886087333,0.18918893964902878,-0.2106433099016536,0.8384618693043107,0.07376968412345848,0.5815813192884686,0,0,-1.1952944893672415,-0.5424753017562566,-0.9808547218298903,-0.4919082186862299,0,-0.28693063724068335,0.4511142063490165,45.11142063490165
2024-02-14,-0.40215555433140954,-0.2588626064795633,1.9101987897304535,0.18918893964902878,-1.3223167497081112,-0.19464785386740907,0.07376968412345848,0.5815813192884686,0,0,-0.7678861768276769,-0.29499003535190105,-0.9808547218298903,-0.5292096215636838,0,-0.28693063724068335,0.10879202018599156,10.879202018599155
2024-02-15,0.24102876652363214,1.0006757186994732,-1.8177358782188555,0.18918893964902878,0.26651191862478535,-0.8415753828603031,0.07376968412345848,0.5815813192884686,0,0,1.0602989196772092,1.3826052297504297,-0.9808547218298903,-0.5644425974314029,0,-0.28693063724068335,0.9999996298642064,99.99996298642064
2024-02-16,-0.4334826240395536,0.557576960303707,-1.5220022090948278,0.18918893964902878,-1.2443588994885195,0.9916766013138639,0.07376968412345848,0.5815813192884686,0,0,-1.1774719605634325,1.2919199975619717,-0.9808547218298903,-0.42505911046098926,0,-0.28693063724068335,0.9934387109836715,99.34387109836716
2024-02-19,1.9552595444354952,1.2469567310083376,0.4990196313408513,0.18918893964902878,0.9742634598335524,-2.5597523352476235,0.07376968412345848,0.5815813192884686,0,0,1.6711560184670624,1.365863325610754,-0.9808547218298903,0.5584548886105524,0,-0.28693063724068335,0.9999999880438398,99.99999880438398
2024-02-20,1.928611745103255,1.2329126779073556,-0.5875728293708385,0.18918893964902878,2.102708516500151,-2.5597523352476235,0.07376968412345848,-0.32540859531616706,0,0,-0.18250616145224427,0.9170675666378999,-0.9808547218298903,-0.30751932819658984,0,-0.28693063724068335,0.9999984671134071,99.99984671134071
2024-02-21,-0.30418278219163014,-0.9633293432729705,-0.26908865251486336,0.18918893964902878,0.8511061618931941,0.8380859484859114,0.07376968412345848,-0.32540859531616706,0,0,-1.522850314311312,-0.5137269692151215,-0.9808547218298903,-0.4883825078799196,0,-0.28693063724068335,0.09146309822221155,9.146309822221156
2024-02-22,-0.8092717558266138,-0.8460939855251931,0.08021095629973833,0.18918893964902878,-1.3177492004769167,-0.23599534845566614,0.07376968412345848,0.5815813192884686,0,0,1.233444514964618,-0.26748148073879197,-0.9808547218298903,0.12599627822717588,0,-0.28693063724068335,0.9902330498733235,99.02330498733235
2024-02-23,1.0137540514863397,-1.323627704479184,-1.16490651434743,0.18918893964902878,-0.3157545827866199,0.8757656717368509,0.07376968412345848,-0.32540859531616706,0,0,-0.41339161199381486,0.19272997150588111,-0.9808547218298903,-0.4649984932312831,0,-0.28693063724068335,0.9784725227864226,97.84725227864226
2024-02-26,1.5541033431079616,0.6686882642468711,1.407133453857238,0.18918893964902878,2.102708516500151,-2.0891326065930746,0.07376968412345848,-0.32540859531616706,0,0,0.2114910195904125,1.26343141217186,-0.22692663278130135,0.5780594477022174,0,-0.28693063724068335,0.9993566816519391,99.93566816519392
2024-02-27,2.246194857203959,1.365325867169341,0.12132352679696903,0.18918893964902878,-1.2305399700849649,0.0005074895543321239,0.07376968412345848,0.5815813192884686,0,0,-1.3297883969845947,-1.19871378928205,0.9257526104056322,0.9825301537418484,0,-0.28693063724068335,0.986015869265183,98.60158692651831
2024-02-28,1.0613122575305278,-0.6935666365045787,-0.45126151538894854,0.18918893964902878,2.102708516500151,-2.1616512299147814,0.07376968412345848,0.5815813192884686,0,0,-1.6616169721209557,0.053556694010304245,-0.9808547218298903,-0.018837986331561495,0,-0.28693063724068335,0.998313125691856,99.8313125691856
2024-02-29,2.246194857203959,0.32798673604314593,1.2173018721851618,0.18918893964902878,0.8334516875879894,-2.513024845081291,0.07376968412345848,0.5815813192884686,0,0,0.5855350051865253,-1.067569699754982,0.33477842126693297,0.5221419866373181,0,-0.28693063724068335,0.9998218353640395,99.98218353640395
2024-03-01,0.34905635651999384,0.18806189864003742,-0.9011578674281443,0.18918893964902878,-0.9239841993860569,0.7325602185530297,0.07376968412345848,1.488571233893104,0,0,0.3318268154821413,0.5783091532897621,1.3125856490294936,1.6846120087620005,0,-0.28693063724068335,0.9981236134851786,99.81236134851787
2024-03-04,-0.02110086891565796,1.0611693559320585,-0.9955004727132122,0.18918893964902878,0.9549748318919352,0.4798342156922083,0.07376968412345848,1.488571233893104,0,0,0.41932766417072104,1.6438006334801054,1.3971785367372649,1.692081994232211,0,-0.28693063724068335,0.9998682903313533,99.98682903313532
2024-03-05,-1.5334486874593476,-0.0076553887126688275,-0.18294889428068445,0.18918893964902878,-1.271568256309705,0.7205279762785651,0.07376968412345848,1.488571233893104,0,0,1.1483003674843215,1.2551709594302236,1.3125856490294936,1.7042755577698565,0,-0.28693063724068335,0.9199481526880711,91.9948152688071
2024-03-06,0.501598361508114,-1.685082026243562,0.5444856741509462,0.18918893964902878,0.13996208147368863,0.44937864061838356,0.07376968412345848,1.488571233893104,0,0,0.6502888364326649,-0.5683640074587218,1.3125856490294936,1.603743352058534,0,-0.28693063724068335,0.8308519809280762,83.08519809280762
2024-03-07,-0.5322818259542756,0.283457796387927,0.5439203595086403,0.18918893964902878,1.2906348758760524,-0.7629974719132822,0.07376968412345848,1.488571233893104,0,0,-1.1296245436681123,1.6438006334801054,1.075978278420989,1.280774780316566,0,-0.28693063724068335,0.785496141910466,78.5496141910466
2024-03-08,-0.7417779481195715,-0.6333220260541751,0.26615544495814203,0.18918893964902878,-1.7256301508935057,0.42736660735503496,0.07376968412345848,0.5815813192884686,0,0,-0.5307052275643042,0.7372426595192647,1.0119451702443591,1.0062066691708367,0,-0.28693063724068335,0.016180511691440795,1.6180511691440795
2024-03-11,0.667304226820648,0.976368843912923,0.8446699261772836,0.18918893964902878,1.670184663487561,-1.8297957173126385,0.07376968412345848,0.5815813192884686,0,0,1.691779628402444,-1.4004057722764904,1.3125856490294936,1.777702014404194,0,-0.28693063724068335,0.9996585428159497,99.96585428159497
2024-03-12,-0.37739177025369414,0.7788320165862045,0.09008736672000522,0.18918893964902878,0.9751050350496833,0.44393943644894257,0.07376968412345848,0.5815813192884686,0,0,1.0354925553760523,-0.5895795934761211,1.5358219834213178,1.7441121217458773,0,-0.28693063724068335,0.968590016924822,96.85900169248221
2024-03-13,-1.4389952189546524,0.936884345568103,-0.5752875144709877,0.18918893964902878,-1.1211999309855334,0.3669843764048128,0.07376968412345848,0.5815813192884686,0,0,0.3522563476093339,-0.7321590306709879,1.3125856490294936,1.777702014404194,0,-0.28693063724068335,0.57463966469756,57.463966469756
2024-03-14,-0.8904608411759312,0.02080729529876605,-1.0874600681544502,0.18918893964902878,0.7220441341860262,0.9430711845337737,0.07376968412345848,0.5815813192884686,0,0,-0.7943836918744731,-1.2906193196547593,0.8133526853540586,1.1958490897141372,0,-0.28693063724068335,0.4308011709075117,43.080117090751166
2024-03-15,0.792425257210291,-1.828190776010813,1.0817050857903872,0.18918893964902878,-0.05962702314638064,0.6837987316918571,0.07376968412345848,0.5815813192884686,0,0,-0.6844246590965603,1.5552405516916776,0.647827650410791,0.8368667880599188,0,-0.28693063724068335,0.07116861455764503,7.116861455764504
2024-03-18,0.45243054724330195,-1.7511923626939232,-0.32679999941114435,0.18918893964902878,-0.07962059383932264,0.8095640750405816,0.07376968412345848,-0.32540859531616706,0,0,0.8457701412993879,-0.09715609408710217,0.5130276365967535,0.43717774271851373,0,-0.28693063724068335,0.4836134175986195,48.36134175986195
2024-03-19,1.053043836899113,0.19141179460733554,1.9101987897304535,0.18918893964902878,0.9528280768586385,-0.8038040533109044,0.07376968412345848,-0.32540859531616706,0,0,1.3119596417356538,1.3041213231060265,0.8156712555319473,0.5711219962417056,0,-0.28693063724068335,0.9472434224304196,94.72434224304196
2024-03-20,0.4442236249102859,0.17063409322907366,-1.6377303744812937,0.18918893964902878,-0.14447342761878143,-0.9534279830045912,0.07376968412345848,-0.32540859531616706,0,0,0.6805322013505297,-0.588187296632343,1.3125856490294936,1.020245442003313,0,-0.28693063724068335,0.9860121773161318,98.60121773161318
2024-03-21,0.590115818004418,-1.2105115178133352,-0.6725745532140915,0.18918893964902878,1.1545685294651507,0.2554709417506307,0.07376968412345848,-0.32540859531616706,0,0,1.1462757965283188,-1.2299261620727306,1.235300736556213,0.7732689610342652,0,-0.28693063724068335,0.801826505175035,80.18265051750349
2024-03-22,0.3472165641288843,-0.2864655715571346,1.5452627571477833,0.18918893964902878,1.4278363676820987,-0.14212142241661097,0.9450476905857845,-0.32540859531616706,0,0,1.0309490136645088,-0.022372470976561358,0.6626534455898576,0.10404411293921002,0,-0.28693063724068335,0.47649636230330517,47.649636230330515
2024-03-25,-0.33362610962758443,-0.6609531812538268,0.032038264024113645,0.18918893964902878,-0.05467735752313943,0.6500106565013438,-1.0864263240348964,-0.32540859531616706,0,0,-1.2543483134699487,-1.3530742689395592,0.18988444477006566,-0.4596432145737521,0,-0.28693063724068335,0.0033915749145530583,0.3391574914553058
2024-03-26,0.917404585835341,1.0474424149776567,0.10405003521667151,0.18918893964902878,0.39864916667246,0.972435006302674,-1.0323132879113561,-1.2323985099208026,0,0,-0.25307483091882965,-0.08128001192610548,-0.04319136146447315,-0.6967461036448674,0,-0.28693063724068335,0.7446623012062838,74.46623012062838
2024-03-27,-0.45303121311665967,0.4156736946175705,0.4694837835420478,0.18918893964902878,-0.09208234031480965,0.27683143728533754,-1.0388605495865346,-1.2323985099208026,0,0,-1.231238771756825,1.3167042066997956,-0.008959438559433633,-0.5381625168737906,0,-0.28693063724068335,0.0047851009895398455,0.47851009895398455
2024-03-28,-0.9443816794272857,-0.11369039057752191,1.8632967730501404,0.18918893964902878,-0.4586572779683607,0.6158044791637876,-0.6905959957912908,-0.32540859531616706,0,0,-0.958127809041693,-0.06873301413360432,-0.624769440713457,-0.466625092053512,0,-0.28693063724068335,0.0017896780839380664,0.17896780839380663
2024-03-29,0.9316198813876533,0.24290426338952095,1.3547040905557497,0.18918893964902878,0.04714591671773507,0.7772845526370129,-1.7566418743587808,0.5815813192884686,0,0,1.376558815876692,0.22585735306582275,-0.1872670329439288,-0.13636864608498916,0,3.4718607106122685,0.9999998982223454,99.99998982223454
2024-04-01,0.9201405183106762,0.19322401213682172,-1.1381566377086374,0.18918893964902878,-0.26197158192835235,0.4416289859178262,-0.7968253430705322,0.5815813192884686,0,0,-0.11887179108157173,-1.3041181550668088,-0.26958015826907167,-0.08564795486974341,0,-0.28693063724068335,0.9992862687853189,99.92862687853189
2024-04-02,-1.2526423802030977,-0.25863007584907377,-0.7940025984344409,0.18918893964902878,0.7448065842918553,-0.9284927607929893,1.0720992793079382,0.5815813192884686,0,0,0.14049638615289417,-1.5894550193187065,-0.7062373876784749,-0.27878949050189444,0,-0.28693063724068335,0.9757404347163664,97.57404347163664
2024-04-03,0.3665415680827326,-1.5920988562446445,-1.7782336186108345,0.18918893964902878,0.3998241473106641,0.7334045250258042,-0.6566498949406364,0.5815813192884686,0,0,-1.148700516912875,-1.5163464153069781,0.04154919139786912,0.09009469546620949,0,3.4718607106122685,0.999975310518878,99.9975310518878
2024-04-04,-1.7040974870755496,0.850021906173429,-0.4391962809788037,0.18918893964902878,0.37689562968738755,-0.13917604328689667,0.9816338826780584,0.5815813192884686,0,0,-0.6450160428902859,0.15725506181983404,0.700482349183805,0.37491820689973,0,3.4718607106122685,0.9997929549484228,99.97929549484228
2024-04-05,1.263625684976978,2.4743360706428907,-0.11445481019742387,0.18918893964902878,-0.8856479525324104,-0.9918594775305135,1.0811106550033736,-0.32540859531616706,0,0,-0.9767673397973671,-1.5894550193187065,-0.7498687668767495,-0.05202896386666147,0,-0.28693063724068335,0.9991910229281797,99.91910229281797
2024-04-08,-1.0943514416875626,1.4634839663444505,-0.3120347894975144,0.18918893964902878,-1.377245228113127,0.7200901913362572,-1.6794685718979925,-0.32540859531616706,0,0,-1.0881239354015635,-0.6955972493790842,-0.9808547218298903,-0.2033131176848306,0,-0.28693063724068335,0.5522085426482192,55.22085426482192
2024-04-09,0.5359174950521197,0.6279583245712341,-0.9850556288745936,0.18918893964902878,-0.5899413253075679,0.8292401539247796,-0.2279957262686047,-0.32540859531616706,0,0,0.5280993808877908,-0.09219853227354581,-0.9808547218298903,-0.43481430446702823,0,-0.28693063724068335,0.9995908263513449,99.9590826351345
2024-04-10,-0.8082219654244572,-1.7954274519819633,-1.8019222898211193,0.18918893964902878,0.23065320636047185,0.5387860426174117,-0.2569613328181498,-1.2323985099208026,0,0,-0.8958641807088824,-0.6221815706070875,-0.9808547218298903,-0.42931924478093614,0,-0.28693063724068335,0.043891156071914496,4.389115607191449
2024-04-11,0.058637364108435355,-1.4086484926550582,-1.072635479274507,0.18918893964902878,-0.1464963447676954,0.6259416758427169,-1.4396484585709493,-2.139388424525438,0,0,0.5923177584499478,-1.297088818085065,-0.9808547218298903,-0.8413554139034792,0,-0.28693063724068335,0.17391962650764503,17.391962650764505
2024-04-12,-0.5681837762121544,1.561563066817265,1.7022156791780838,0.18918893964902878,1.8274778139057082,-2.546294800421203,1.8803307169406538,-2.139388424525438,0,0,-1.5377505153026843,-0.9504093970678766,-0.9808547218298903,-1.1795068772318413,0,-0.28693063724068335,0.004248795523210101,0.4248795523210101
2024-04-15,-0.49886235143176577,0.3825014299217235,0.48692524516468716,0.18918893964902878,-0.4733350046539507,0.5359001608312992,-0.6653440396336584,-2.139388424525438,0,0,-1.145548008760301,1.338802906858096,-0.9808547218298903,-1.813928167759025,0,-0.28693063724068335,0.0016106534441212897,0.16106534441212897
2024-04-16,0.32338659627024613,0.16962778209960336,1.7331289925906328,0.18918893964902878,1.03100553807906,-1.317032975986378,1.2181445007101264,-2.139388424525438,0,0,-0.6754390846944668,0.5244082127739835,-0.9808547218298903,-2.140716588402159,0,-0.28693063724068335,0.005832293208823997,0.5832293208823996
2024-04-17,0.9219619233077995,-0.33784184013780555,-0.2848097852855367,0.18918893964902878,-0.48344008647952846,0.11705752022974139,0.3881393644548128,-1.2323985099208026,0,0,0.4474215830195143,-0.14110229156958085,-0.9808547218298903,-1.8839326945495198,0,-0.28693063724068335,0.9114526647143798,91.14526647143798
2024-04-18,1.4790850931442519,-1.7704666441752883,0.28371620634914363,0.18918893964902878,-0.4994143163900753,0.8147847675498215,-1.3547495243222245,-1.2323985099208026,0,0,0.7849403364441447,-1.5894550193187065,-0.9808547218298903,-2.079242027587958,0,-0.28693063724068335,0.43353439883859685,43.353439883859686
2024-04-19,0.3452386118303398,-0.883825475580177,0.8272157149512078,0.18918893964902878,0.28642378997321066,0.8265651039342132,-1.0075159090663712,-0.32540859531616706,0,0,-0.15525337643433196,1.4354480362148376,-0.9808547218298903,-1.8221842802160864,0,-0.28693063724068335,0.48157163621664223,48.157163621664225
2024-04-22,0.10154178933174861,-0.5147839977271752,-0.5029401164046604,0.18918893964902878,0.6521219236295965,0.8588628107743237,-0.7649272582937385,0.5815813192884686,0,0,-0.13918476408293556,0.46407287237387423,-0.9808547218298903,-0.9865633996023926,0,3.4718607106122685,0.9999996089666533,99.99996089666533
2024-04-23,-0.9222233040260357,0.2097658035262679,0.4168761866977098,0.18918893964902878,-0.14510001731039088,-0.4260444070779147,0.26176602009827205,0.5815813192884686,0,0,0.8140542403595521,-0.7080861323764743,-0.9808547218298903,-0.7926693339206181,0,-0.28693063724068335,0.9891050693212566,98.91050693212566
2024-04-24,-1.5193835232550934,0.6712966406981724,0.24832413636365713,0.18918893964902878,-1.7222553122341453,0.7153841603249381,-0.6486374202246462,-0.32540859531616706,0,0,-1.6616169721209557,1.194753782348381,-0.9808547218298903,-1.1789658923321216,0,-0.28693063724068335,0.00889649716822477,0.8896497168224771
2024-04-25,0.016336787170220426,-0.25036909137868635,-0.8257886863726013,0.18918893964902878,-1.3609113627690872,0.6397569601653218,-0.16305089529655425,0.5815813192884686,0,0,-0.5328206032326797,-0.8145959375093536,-0.9808547218298903,-0.5335301919013031,0,-0.28693063724068335,0.979636172471017,97.9636172471017
2024-04-26,-0.042451791035263566,-0.40647413810352945,1.1482016769798165,0.18918893964902878,-1.7256301508935057,0.3118903868746215,-0.8449377322411951,-0.32540859531616706,0,0,1.1844817665204657,0.11738733101154646,-0.9808547218298903,-0.5839641587033737,0,-0.28693063724068335,0.8557508301672457,85.57508301672458
2024-04-29,0.38329081116392033,-0.584443988043914,-0.18093151889877118,0.18918893964902878,0.02547961669707365,0.9651792176917503,-0.8295212168146051,-0.32540859531616706,0,0,0.3901225080824921,0.3652608060474484,-0.9808547218298903,-0.11485216593157178,0,-0.28693063724068335,0.9870015241377713,98.70015241377713
2024-04-30,0.48331083194241015,-0.10781874509196993,-0.134390482509793,0.18918893964902878,-0.8946835485631082,0.5009936330994422,-0.9950309455536733,-0.32540859531616706,0,0,-0.5579874827165765,-1.022399111206265,-0.9808547218298903,-0.3879339745228153,0,-0.28693063724068335,0.8707046198460138,87.07046198460138
2024-05-01,0.1896573566335015,0.24066607966529624,-0.8316268352838311,0.18918893964902878,-0.29214063298298965,0.3808544216684509,-0.5740556448169364,0.5815813192884686,0,0,1.683238035544797,1.6438006334801054,-0.7346041626226335,0.7648395274752736,0,-0.28693063724068335,0.9999965312289616,99.99965312289616
2024-05-02,-0.6673473395320354,-0.34015008823772946,-0.39856993207871116,0.18918893964902878,1.133053591452937,-1.4545669384332371,1.3362866108388132,0.5815813192884686,0,0,1.1693041885989854,0.9731727982084233,0.49059212957484877,1.5160481763121807,0,-0.28693063724068335,0.998198408738478,99.8198408738478
2024-05-03,0.733233532853164,0.21455352978573639,-1.8177358782188555,0.18918893964902878,-1.6136963532652278,0.5271257035642537,-1.6433146095594977,0.5815813192884686,0,0,-0.7508650117882975,0.40082746056458896,-0.029466480752850667,0.6800168273426669,0,-0.28693063724068335,0.9985763725996499,99.85763725996499
