datetime,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
2024-11-15,,-0.0032511472349692773,-0.039182376804677246,0.025974996166606448,-0.15435239884358798,0.08982499805553394,,,0.021106697957189124,0.03449846381277406,0.02861542906032289,0.1054110651226707,0.03576042601977774,0.12227519073554946,-0.003257123114407363,0.13268858542872697,0.04523323891148905,-0.10433493705485615,,-0.24169112990144334,,,,,,0.1722004364803589,,,,,,,0.027524672827782485,0.030331879307880612,,,,0.03487018459660345,,0.21518594651051676,-0.1629917186834067,0.17317545381565305,,0.047703585199937684,,-0.07513481140111691,,,,0.009938263090232054,,,,,,,,,,-0.027865198502205576,,,,0.12858216653620655,,,,,,,,,,,,,,,,0.03845467509398353,,,,0.09532120412335449,,,,,,,,,,,,,,,,0.08479771250518424,
2024-11-18,,0.04154846164957388,-0.022352719762545867,0.2680096199381921,0.08863921695121299,0.02584028711430127,,,0.18418225604400748,-0.15523851429168498,-0.1640329336992633,-0.03294494106395985,-0.0939768209493428,0.2079103101145568,0.02024646722000187,-0.1384379826442516,0.16130209392877456,-0.04211557906198957,,-0.0023742486027622527,,,,,,0.08872073983358408,,,-0.10316153152560249,,,,0.35089793785463813,0.21421811796124493,,,,0.33948377204191155,,-0.03528305870065223,0.010550903987217652,0.002618929796706055,,-0.07363310449712425,,0.28329965756553155,,,,-0.07086979270065481,,,,,,,,,,0.2905161491256753,,,0.11883391903474559,-0.135406745194491,,,,,,,,,,,,,,,,0.2253561064947497,,,,-0.14300231219358306,,,,,,,,,,,,,,,,0.1762652654644645,
2024-11-19,,-0.03140523783597595,-0.03693565588339851,0.00392192256710846,-0.0860512357145731,0.15013233480372,,,-0.02116124859183861,-0.0005728988828031123,-0.10036422626918078,-0.0493529996774342,-0.08213205698965247,0.0863347370526339,-0.021706973732593986,-0.12665518505761172,-0.19936029804144337,-0.036193291036567064,,-0.031286569850776116,,,,,,0.06984668719027316,,,-0.051870477698534,,,,-0.13123063863106132,-0.039551565660835473,,,,-0.16174713052367246,,0.07019500216669075,-0.044589822840845256,0.05316822826731478,,-0.08434315936843742,,-0.04087284653708053,,,,-0.06840719966842577,,,,,,,,,,0.05481195453548609,,,0.09079705875265173,-0.011276325300715545,,,,,,,,,,,,,,,,0.036492208361454455,,,,-0.029962465791950152,0.07978172155849617,,,,,,,,,,,,,,,-0.01828933464743476,
2024-11-20,,0.01656240624895832,-0.12162318784118745,0.08119108799023131,-0.021552958829061854,0.15855331725908062,,,-0.05278924994705603,0.07122305471364297,-0.2124886068165889,0.09823644755001934,-0.10377952374053878,0.03626706963410704,0.027734620611324638,-0.13144057156190625,-0.07716209176093926,0.010190335448171646,,-0.034799053322814695,,,,,,0.015930765666473667,,,-0.05313400848636355,,,,-0.11283183010819964,0.09358737146363606,,,,-0.10355007034570739,,0.07663818486872076,-0.0974655434065818,0.10525765509925962,,-0.03978044200491116,,-0.04316944948779406,,,,-0.05097822691856736,,,,,,,,,,0.036745741619351326,,,-0.04989067026758075,0.008405169011721754,0.04953394975586321,,,,-0.04914998368630965,,,,,,,,,,,-0.006151214998400425,,,,-0.005179635093768303,0.03612497026367036,,,,-0.05892587184808053,,,,,,,,,,,-0.023083171016548897,
2024-11-21,,-0.057802420026889186,-0.14035179134059578,0.0301837096867516,-0.10362525501702925,0.07783019811331236,,,-0.11091783153896266,0.10377638898889428,-0.1261256656604029,0.009880941105409588,-0.06087984940581944,-0.054040600451116125,0.09514391268632147,-0.2123383593151035,0.05221669790566914,-0.06060111779019766,,0.04950988344314936,,,,,,-0.015510780847149042,,,-0.0019191407511918428,,,,-0.15824286962364068,-0.1265793445399191,,,,-0.14612372101274662,,0.06051578350870565,-0.11045624942659106,0.11757245152561453,,-0.06310825675840843,,-0.10266754614600275,,,,-0.03332591211027742,,,,,,,,,,-0.05185968732985922,,,-0.10705169281607484,-0.015755989965807928,-0.036784655463728076,,,,-0.0448124562553739,,,,,,,,,,,-0.07162382856526561,,,,-0.004998481202481117,-0.014919321639383606,,,,-0.05690756091650604,,,,,,,,,,,-0.1421014028740464,
2024-11-22,,-0.04551028344759386,-0.05641712401813498,0.03139068462985791,-0.041170239799358,-0.016332181468682986,,-0.002118245758286203,-0.0829199111434517,0.09174546383848708,0.08747232468634861,-0.2140851952438517,0.011447979519941446,0.12301603351148346,0.037427976464622245,-0.0724728052533917,-0.058664651829464766,-0.1266805186724297,,-0.040916010177890864,,,,,,0.014048893989540899,,,-0.034497954297329284,,,,0.1399797775530839,-0.08124693119262037,,,,0.08692786441270116,,0.03759775108612318,-0.14307033812580286,0.14867663245682913,,0.0143450482783142,,-0.08056530784808272,,,,0.03449940658199765,,,,,,,,,,-0.09001477794197713,,,-0.1626200075313256,0.02765291240510908,-0.09037882215528717,,,,-0.06842600531147404,,,,,,,,,,,-0.10266603006520604,,0.16491195441869957,,0.043896021465047175,-0.07264739693268285,,,,-0.03664277446408605,,,,,,,,,,,-0.06214473192685651,
2024-11-25,,-0.011501461127345859,-0.019241125431521247,0.22447244831739152,-0.076089101474069,-0.10019889109878997,,0.07315725730285891,0.133131966521552,-0.12791777279942704,-0.018529321110084145,0.00507653323024669,0.038582934691938416,0.041359126212513475,0.056286598487408454,-0.04888765430727007,0.10282754241391377,0.006531183679818665,,0.026822520250225,,,,,,-0.042434810116537915,,,0.05458642893907093,,,,0.20811121024825371,0.09099340534344796,,,,0.18022735588477268,,-0.02541094901054456,-0.10379755354965675,0.11045547611817194,,0.015060941393010258,,0.12298052191936629,,,,0.05119935270783903,,,,,,,,,,-0.04558095089945444,,0.005691399732997763,-0.1380144457900185,0.07178354207282828,-0.026491200896372,,,,-0.046788944556723173,0.03870131890354337,,,,,,,,,,-0.02316437320408007,,0.003183608969490492,,0.08108052084238314,-0.003050262214555136,,,,0.009093092043130021,,,,,,,,,,,0.022281603188316422,
2024-11-26,,-0.01108234535939288,-0.054877044074444714,0.16632585145664747,0.05993267257777041,-0.13121212457916198,,0.07888220980233114,0.03242443413146891,0.014680358854521394,-0.15963823594020432,-0.037444562653511114,-0.06495901537057587,-0.02489405437838198,-0.01417808269536349,-0.20189290992122133,-0.22835095287033147,-0.034799053322814695,,0.07027989199879997,,,,,,-0.08097090056548854,,,0.08456527787598667,,,,0.02505051169480428,0.04237177964409577,,,,0.012096134401493349,,-0.07928488094312157,-0.07948114905858646,0.08771857785792452,,-0.09092545472727474,,0.020968475975204907,,,,0.013890748451669864,,,,,,,,,,-0.007828975877509749,,-0.015377509320385301,-0.14849653216974484,0.020997197306772228,-0.021805595000481952,,,,-0.06254747236053676,0.005467616306847854,,,,,,,,,,0.03928371346173436,,-0.003966982774460573,-0.08891378315492841,0.05259509228844291,-0.006298090272659937,,,,-0.044407197423885485,,,,,,,,,,,0.06408763657799219,
2024-11-27,,-0.08998322203580039,-0.062096947767679475,0.0012983137034381688,0.03823977521518404,-0.07681685352059467,,0.05823531372570806,-0.02035932522630329,0.020720899201202275,-0.059455556112352294,-0.15135081239024362,-0.07107832381692035,-0.16905876731963687,-0.019537233583435,-0.1602244469382993,-0.1369602493184501,0.005696507738974877,,0.011465016277958642,,,,,,-0.06790923324808906,,,-0.0628497420967183,,,,-0.16258225091389905,-0.017746970337367444,,,,-0.1497434415937955,,-0.019443771597462193,-0.07188798520774,0.07917868695729813,,-0.08582523400148144,,-0.02035932522630329,,,,0.02264248953277114,,,,-0.005095719699129632,,,,,,0.008388982099801108,,0.08524985371323245,-0.14134670599342955,0.08087810989634059,-0.03792424129630592,,,,-0.009430620727154743,-0.049175657507305626,,,,-0.008253988460761277,,,,,,0.016145199236027533,,0.08549353003974679,-0.08416527405118684,0.010667285352404994,-0.041594336990643875,,0.09886687678791063,,-0.0030589869729973507,,,,,0.039846832211650036,,,,,,0.02459230603760811,
2024-11-28,,-0.08628584762052911,0.008493662364740797,0.05849262750375054,-0.027088087785895058,-0.08181379793108812,,-0.05004900054445049,0.05659009811714613,-0.0578750374413845,-0.07562928476983077,-0.05361941240308443,-0.01692961618879485,-0.06923010255669507,0.019337553623585062,-0.16936721519127987,0.04539012009629368,0.06562206246736074,,0.04238580428671429,,-0.00021823000582489263,,,0.10848186087302389,-0.039234314893247475,,,-0.06356442805522568,0.01356992855476172,0.0204408850601929,,0.17199531545633331,-0.13799357966609477,,,,0.12267871006108033,,-0.06816964632940366,-0.04619100547106123,0.05451439451202795,,-0.035924670602231146,,0.05659009811714613,0.0007973421926910299,,,0.02547630525836142,,,,-0.03179285412918276,,,,,,0.0620480365444157,,-0.03476194566183487,-0.11131564540872689,-0.038511081018594975,0.0013582400302608912,,-0.045773746857771844,,-0.0390595177180543,0.026578520492285686,,,,0.00887408192625123,,,,,,0.06723697500616761,,-0.03207750905514827,-0.07013344566262537,-0.06996862034314177,0.021699407669753458,,-0.043463028780838596,,-0.029248543497580718,,,,,0.02333697317769705,,,,,,0.03215552198727005,
2024-11-29,,-0.1484758719541328,0.05625643965976925,0.03079248604203591,0.013345933480337108,0.05246191624351382,,0.07783419815775731,0.0345932104636695,-0.06369596889813851,0.15367755360730131,0.015846900466184737,-0.056725696913683836,-0.010571228569206325,0.015188320889746244,-0.12186313181257569,-0.05089970494100995,0.0916672407471194,,-0.002264914054600607,,-0.02417103260835084,,,0.002488939773988233,-0.015635014108601433,,,-0.036728027086067004,0.1249849160828435,0.016856947079517935,,-0.06735823144325223,-0.010663951955805138,,,,-0.048513427926976965,,0.047584084267602966,-0.07890850388180783,0.08409357283687219,,-0.0630333774774977,,,0.038777764197379966,,,0.016509853994497545,,,,0.10233107539303937,,,,,,0.050486783186479846,,-0.09255329172693577,-0.09069929951192583,-0.032275224383213716,0.022283398319391332,,-0.05635167155121118,,0.02829855041012101,0.013448149423882488,,,,0.10295411931274634,,,,,,0.02595059686556195,,-0.09528665710361453,-0.04533188679087886,-0.03300548247118158,0.03770986127154849,,-0.06140634701523635,-0.03619056698592499,0.1009894416495212,,,,,0.04136193349467891,,,,,,0.0686844026632397,
2024-12-02,-0.30209563435484305,-0.2409231213680152,0.05662906034678578,-0.13955540690910911,-0.036988729018864616,0.06706563406260069,,0.057423749152768364,-0.08224597357387615,0.06288755123204176,-0.07711819020211336,0.08196333145588844,-0.08024666101925795,0.10890743230480339,0.006167486274596965,-0.07794353270591896,-0.10492237283589939,0.06661540683785375,,0.023919821331348127,,-0.05928332537028189,,,-0.08299452114695471,-0.030594529883610843,,,-0.06283956159360257,0.08125884802839024,-0.08134379547584931,,0.016246478371260212,-0.022527966065729026,,,,-0.04085779638836007,,0.006794742163801819,-0.08896726659671048,0.0934415220511595,,0.009054322825809175,,,-0.05554283936488182,,,-0.01511099986622205,,,,0.05783585052908232,,,,,,0.04895076611962355,,-0.10139869008466088,-0.04970234527116438,-0.053402388746670214,0.06628349152795349,,-0.08349737761100597,0.007913245636424144,0.04667656434407279,0.08651363754193295,,,,0.015064021354988695,,,,,,0.08212572786270829,,-0.10328080398700733,-0.013759795587821217,-0.030729566345713923,0.07757462436176703,,-0.09906380296642711,-0.0006409009948159545,0.049054873561344,,,-0.015142205080811499,,-0.002518685978215015,,,,,,0.10636686741366642,
2024-12-03,-0.17727367680079045,-0.2185526505850065,0.092324967983968,-0.0631859739525659,-0.03537996973236601,0.17771130790342116,,-0.08475783064256269,0.11969837471681409,-0.13541143508412642,-0.04605229458686176,-0.03137652714634953,-0.009479775361797584,0.19405504505605617,-0.003776341461159348,-0.07703063367370747,0.0981670348971719,0.1238893765486283,,0.13508194535494839,,-0.010980131761585478,,,0.14285749215197016,-0.005299723831637656,,,0.09807495702018647,0.08761164012933477,-0.04965921790304297,,0.07142213484840264,0.10494031005228853,,,,0.04636696478482731,,0.01136590406560073,-0.052058895037849974,0.053510775527205436,,0.05836681555969563,,0.028640716197735956,-0.03557817309081212,,,-0.06622822799971965,,,,-0.004767829592395361,,,,,,0.08495738841542684,,-0.059044464253613475,0.036247391615931004,-0.02198875576344645,0.08598767941046549,,0.03031093952353665,0.014244973725766183,0.03489615393682534,0.0547041633795931,,0.01029050807109792,,-0.02819072165494281,,,,,,0.14916770650563485,,-0.061718921402770785,0.015032456060576078,-0.040123525230060846,0.10368472731717175,,0.02831446246993977,0.020365677287334124,-6.338944958574209e-05,-0.024662940699341104,,0.010208205392994414,,-0.05413367630025945,,,,,,0.13876260029439613,
2024-12-04,-0.18619356093280437,-0.10538383759819554,0.03383844072431614,-0.06978244086210798,0.020098445538283757,0.18878076423071366,,-0.1422615806842298,-0.006722485010863162,0.020994206993590742,-0.20393737708196757,-0.09122055889857628,-0.09709770995085132,0.1679645329392549,-0.0067854347701998465,-0.2134872609695663,-0.12635389765650729,0.0227571417460194,,0.05450283386513593,,-0.10441207843927035,,,0.040669864175057927,-0.11122713691060782,,0.0002208913432371471,0.018382084146130555,0.11440438227091411,0.0534462334846276,,0.08302835653708701,0.15296873644424333,,,,0.04036276487728212,,-0.05080634229269213,-0.03527271902479958,0.03678512704654415,,0.03531639240436005,,,-0.06270780786453183,,,-0.05062346893473302,,-0.053233580925535894,,-0.03431020199312883,,,,,-0.07877213064513171,0.13762375137501526,,-0.12769386805450114,0.046164355738615354,-0.09380553243153632,0.1379077161850351,,-0.02371876596556506,0.0011851294147876442,-0.007666114373431447,0.0941421885161627,,-0.05132127111720457,,-0.053865849597556914,,,,,-0.06055302491441107,0.12895486593405023,,-0.13260358516742635,0.02577310194615195,0.016985067061415067,0.12982938759305362,,-0.023026981368820566,0.007925019211539746,-0.01596168059582694,-0.02967322188837915,,-0.04457206134427641,-0.009530386356831885,-0.08084093177252093,,,,,-0.11151806734615502,0.10380372469045983,
2024-12-05,0.04284512755955259,-0.08567250747230525,0.0616929151784627,-0.11204706441722766,0.024490501612324692,0.18855142834920388,,-0.11776397515527949,-0.0019723876312164905,-0.06644648507369424,-0.019979779773084246,-0.00802187385720669,-0.10165091538106392,0.18088378759763996,0.04607585953141495,-0.07939021544683829,-0.025547274936803425,0.06672829698107756,,0.04611206791186569,,-0.1558578068358535,,,0.044193969189841975,-0.05172789956710638,,-0.0267109634551495,-0.0913170074808521,0.05810153446149401,-0.02414758064823997,,-0.02577796346362054,0.03785058878731053,,,,-0.06488254194995294,,0.03283636484849831,-0.027184300490968264,0.02636145841472846,,-0.0640820453560595,0.0021988223967879736,-0.0013331053571739042,-0.07579684218713541,,,-0.02848133085046568,,-0.025331671089010403,,0.012337287856318999,,,,,0.021308505229910544,-0.0064649607217857966,-0.027407415637951533,-0.15255682127547626,0.07836308799207033,0.036930185074313567,-0.022635410401587973,,-0.06905778664023841,0.08267056244047957,0.05011222566501494,0.05855689887972616,,-0.024108519560648148,0.08252791160915147,-0.012448911807063283,,,,,-0.04627420336529395,0.008325926719547003,-0.06228824764719608,-0.157609969849705,0.09946223596080599,-0.04908019465666498,-0.022014769773967983,,-0.07448054035397732,0.0891843215337709,0.033193478252132994,-0.08946144840069926,,-0.019132566608875173,0.08379526747328389,0.01458101223377213,,,,,0.028527420051188225,0.006930081620962853,-0.004640051556128401
2024-12-06,0.019516364697296406,-0.12877876420849121,0.0011964314410570895,-0.1549542080695378,-0.0011206900766907303,0.10312514583495372,,-0.17295658840653785,-0.007005482576998764,0.016047296546539455,0.08866187402082244,-0.08659582748300416,-0.26819198638019126,0.03809555132637465,-0.07041649747739243,-0.22170157446193847,-0.09001678796617663,-0.012575250836120398,,-0.008633429260325114,,-0.09629901321805083,,,-0.09314073044499431,-0.046569476148667924,,-0.04733563706263402,-0.19661043541123294,-0.06591585083343753,-0.275077437911624,,-0.07430410183265236,-0.042141813475319374,,,,-0.15596887875840754,,-0.10757275080834232,0.006801023221842386,-0.00890133522487304,,-0.1710423449149435,-0.0211880626221056,-0.10156286904391978,-0.0949854998388871,,,-0.01396590765716806,,0.034790195260134646,0.11672282130177153,-0.1342726593047517,,,,,-0.16471375469856042,0.05037123194382546,-0.11848176090845453,-0.06955724048842278,0.07388031724418632,-0.1859959019083107,0.029192823951207893,,-0.04785573855311231,0.11266822521539649,-0.08628465733495694,0.08300892232135913,,0.03124435063104616,0.117970567305059,-0.12697954511521425,,,-0.08893273166535896,,-0.12616612195279295,0.06570129212781647,-0.06426471405237835,-0.07500853074664073,0.1271741375680767,-0.23063888666078447,0.06496288060813123,,-0.05193419607734596,0.11058949701791078,-0.12751330825785254,-0.0701772241913799,,0.02330529025821185,0.10871577569248542,-0.1683037772291758,-0.03319414660162891,,,,-0.18387831146955236,0.031172186479840637,-0.03795819953555039
2024-12-09,-0.10318682289460748,-0.050552117245747166,-0.03698014757692519,0.06817702233914072,0.040688465656887,0.06688252091689907,,-0.04179157546194957,0.1797633055112031,-0.1688613625963627,-0.05617706863409593,-0.10360055975748282,-0.11516301455871211,0.16174764686171306,-0.17798074358758115,-0.2372581917576862,0.13756206574667634,0.021803353370593002,,0.15520750230558117,,0.005641677165348843,,,0.1745112157055292,-0.10198368073376618,,-0.01966866298514428,-0.07391655706409582,0.07963466260736231,-0.06594880619415783,,0.11304219515426628,0.015202999444315295,,,,0.08211335681507573,,-0.09326370293003254,0.03914624667106375,-0.041731598452679555,,-0.09187702085578729,-0.09648013363560433,-0.007726206129045027,0.12284358715096834,,,-0.08813086445663378,,-0.007002531587065974,0.06239994275563032,-0.08440593346203312,,,-0.06358489404723812,,-0.055975872202129,0.1430824786942077,-0.02008066756297292,-0.12778967050515774,-0.0046427440458057445,-0.12537549407114626,0.18837353903702303,,-0.06123210894012066,0.07206032813118902,-0.07584841346073695,0.20004444493827708,,-0.006974303589098505,0.06316994874126534,-0.09158142659650721,-0.003117826970192813,,-0.07055022423763953,,-0.08379389563505088,0.08705850431021463,0.03210213446816076,-0.1383383223274674,0.0946097660516668,-0.12819295946330897,0.23197200762428954,,-0.06675666044932582,0.0818167292672738,-0.07373397910243683,0.007758975961841397,,-0.009168172158168862,0.05517754950811821,-0.051456530628032134,0.012058137998691099,,,-0.007131446644178076,-0.13183693488358675,0.07244719623472438,0.09391304347826086
2024-12-10,-0.05730059620349218,-0.019033544817164634,0.08976760822572534,0.08712950879521751,-0.050076356437901565,0.16104001155568395,,-0.02758475094167713,-0.029153433027599304,0.032834936968747265,-0.03480261665187847,0.008776070773114058,-0.016445346443949564,0.1169555217280192,0.04188897015617775,0.12806008955655063,0.08480283702132677,-0.024752275025278055,,0.0854102823364704,,0.001461799867209688,0.05609957572635356,,-0.006779879476021186,0.07196430309285105,,-0.0500938954981609,0.023517071683340347,-0.030038559321610345,0.012356906940286242,,-0.1454269491883243,-0.0841743759713398,,,,-0.10626829186990965,,0.10918876876409737,-0.016267570750041545,0.012877552639032432,,0.12311736797075522,-0.0026471271290184977,-0.022168545776824054,-0.051089900998899984,,,0.0006092254687083376,,0.08928680557120613,0.10360469621733412,0.09657984669763679,-0.049622556875360796,,0.11795565959075933,,0.08126018413020328,-0.08993812041668522,-0.07431149234991499,0.05974736371925261,0.0261559682388948,0.07418012644290017,-0.006770524938465205,,0.1778871101891894,0.10390518053885195,0.0846867330073055,-0.028266539435609396,,0.07912569530084673,0.09728291147961247,0.09290134712506494,-0.05628070953702537,,0.11371568505685213,0.06659611721906387,0.04717475431050545,-0.06730235671021985,-0.03072167468527428,0.04739563037983324,0.09871204577447638,0.08605117277938577,-0.00021578130220865623,,0.18016654610848476,0.10071170091040754,0.10431319080442675,-0.04450538339314881,,0.07543131155098708,0.08953498475879308,0.07182444281586188,-0.04312314581273125,,,0.05361843728173121,0.079372598204715,-0.09304874451186468,-0.05079878665318503
